id,studentNumber,firstName,lastName,email,password,formationId 
9379,STU09379,Fadoua,Errachidi,fadoua.errachidi9379@univ.dz,password123,20
9380,STU09380,Jalal,Ziani,jalal.ziani9380@univ.dz,password123,21
9381,STU09381,Chaima,Yamani,chaima.yamani9381@univ.dz,password123,22
9382,STU09382,Rajae,Zaidi,rajae.zaidi9382@univ.dz,password123,23
9383,STU09383,Ghita,Belkadi,ghita.belkadi9383@univ.dz,password123,24
9384,STU09384,Wafaa,Laroui,wafaa.laroui9384@univ.dz,password123,25
9385,STU09385,Meryem,Filali,meryem.filali9385@univ.dz,password123,26
9386,STU09386,Fadoua,Chraibi,fadoua.chraibi9386@univ.dz,password123,27
9387,STU09387,Hiba,Prefsi,hiba.prefsi9387@univ.dz,password123,28
9388,STU09388,Chaimae,Doukkali,chaimae.doukkali9388@univ.dz,password123,29
9389,STU09389,Yousra,Prefsi,yousra.prefsi9389@univ.dz,password123,30
9390,STU09390,Hakim,Sefrioui,hakim.sefrioui9390@univ.dz,password123,31
9391,STU09391,Abderrahim,Jaidi,abderrahim.jaidi9391@univ.dz,password123,32
9392,STU09392,Abderrahim,Benkirane,abderrahim.benkirane9392@univ.dz,password123,33
9393,STU09393,Reda,Raji,reda.raji9393@univ.dz,password123,34
9394,STU09394,Khalid,Hassani,khalid.hassani9394@univ.dz,password123,35
9395,STU09395,Zahra,Ouazzani,zahra.ouazzani9395@univ.dz,password123,36
9396,STU09396,Safae,Zaidi,safae.zaidi9396@univ.dz,password123,37
9397,STU09397,Chakib,Ouladali,chakib.ouladali9397@univ.dz,password123,38
9398,STU09398,El Mehdi,Berrada,elmehdi.berrada9398@univ.dz,password123,39
9399,STU09399,Ghizlane,Bouhaj,ghizlane.bouhaj9399@univ.dz,password123,40
9400,STU09400,Salma,Jaidi,salma.jaidi9400@univ.dz,password123,41
9401,STU09401,Kais,Qorchi,kais.qorchi9401@univ.dz,password123,42
9402,STU09402,Asmae,Ziani,asmae.ziani9402@univ.dz,password123,43
9403,STU09403,Wassim,Chraibi,wassim.chraibi9403@univ.dz,password123,44
9404,STU09404,Fouad,Benjelloun,fouad.benjelloun9404@univ.dz,password123,45
9405,STU09405,Aicha,Lahlou,aicha.lahlou9405@univ.dz,password123,1
9406,STU09406,Ayoub,Soussi,ayoub.soussi9406@univ.dz,password123,2
9407,STU09407,Chaimae,Qadiri,chaimae.qadiri9407@univ.dz,password123,3
9408,STU09408,Sanaa,Berrada,sanaa.berrada9408@univ.dz,password123,4
9409,STU09409,Aicha,Nejjar,aicha.nejjar9409@univ.dz,password123,5
9410,STU09410,Brahim,Hassani,brahim.hassani9410@univ.dz,password123,6
9411,STU09411,Nisrine,Daoudi,nisrine.daoudi9411@univ.dz,password123,7
9412,STU09412,Nisrine,El Maachi,nisrine.elmaachi9412@univ.dz,password123,8
9413,STU09413,Abdellah,Yamani,abdellah.yamani9413@univ.dz,password123,9
9414,STU09414,Radouane,Zerhouni,radouane.zerhouni9414@univ.dz,password123,10
9415,STU09415,Salma,Ennaji,salma.ennaji9415@univ.dz,password123,11
9416,STU09416,Aicha,Lamrani,aicha.lamrani9416@univ.dz,password123,12
9417,STU09417,Salma,Fikri,salma.fikri9417@univ.dz,password123,13
9418,STU09418,Yahya,Hassani,yahya.hassani9418@univ.dz,password123,14
9419,STU09419,Soufiane,Errachidi,soufiane.errachidi9419@univ.dz,password123,15
9420,STU09420,Tariq,El Amrani,tariq.elamrani9420@univ.dz,password123,16
9421,STU09421,Bassam,Hajji,bassam.hajji9421@univ.dz,password123,17
9422,STU09422,Mustapha,Ibrahimi,mustapha.ibrahimi9422@univ.dz,password123,18
9423,STU09423,Ali,Zaidi,ali.zaidi9423@univ.dz,password123,19
9424,STU09424,Mariam,Kadmiri,mariam.kadmiri9424@univ.dz,password123,20
9425,STU09425,Hanae,Sabri,hanae.sabri9425@univ.dz,password123,21
9426,STU09426,Lahcen,Ouladali,lahcen.ouladali9426@univ.dz,password123,22
9427,STU09427,Abir,Kadmiri,abir.kadmiri9427@univ.dz,password123,23
9428,STU09428,Rachida,Nejjar,rachida.nejjar9428@univ.dz,password123,24
9429,STU09429,Marouane,Zaidi,marouane.zaidi9429@univ.dz,password123,25
9430,STU09430,Lamrani,Hassani,lamrani.hassani9430@univ.dz,password123,26
9431,STU09431,Rajae,El Idrissi,rajae.elidrissi9431@univ.dz,password123,27
9432,STU09432,Latifa,Mernissi,latifa.mernissi9432@univ.dz,password123,28
9433,STU09433,Lahcen,Ouhssain,lahcen.ouhssain9433@univ.dz,password123,29
9434,STU09434,Samira,Zerhouni,samira.zerhouni9434@univ.dz,password123,30
9435,STU09435,Khadija,Berrada,khadija.berrada9435@univ.dz,password123,31
9436,STU09436,Chakib,Abouzaid,chakib.abouzaid9436@univ.dz,password123,32
9437,STU09437,Abdelaziz,Ouhssain,abdelaziz.ouhssain9437@univ.dz,password123,33
9438,STU09438,Rachida,Zerhouni,rachida.zerhouni9438@univ.dz,password123,34
9439,STU09439,Lahcen,Bouzid,lahcen.bouzid9439@univ.dz,password123,35
9440,STU09440,Othmane,Belkadi,othmane.belkadi9440@univ.dz,password123,36
9441,STU09441,Bassam,Mernissi,bassam.mernissi9441@univ.dz,password123,37
9442,STU09442,Ghizlane,Ismaili,ghizlane.ismaili9442@univ.dz,password123,38
9443,STU09443,Ikram,Bouzid,ikram.bouzid9443@univ.dz,password123,39
9444,STU09444,Reda,Hamidi,reda.hamidi9444@univ.dz,password123,40
9445,STU09445,Imad,Dahbi,imad.dahbi9445@univ.dz,password123,41
9446,STU09446,Fouad,Alaoui,fouad.alaoui9446@univ.dz,password123,42
9447,STU09447,Rachid,Guessous,rachid.guessous9447@univ.dz,password123,43
9448,STU09448,Moad,El Hachimi,moad.elhachimi9448@univ.dz,password123,44
9449,STU09449,Safae,Machkour,safae.machkour9449@univ.dz,password123,45
9450,STU09450,Yasmine,Chaoui,yasmine.chaoui9450@univ.dz,password123,1
9451,STU09451,Iman,Chraibi,iman.chraibi9451@univ.dz,password123,2
9452,STU09452,Wassim,Qadiri,wassim.qadiri9452@univ.dz,password123,3
9453,STU09453,Noureddine,Ouladali,noureddine.ouladali9453@univ.dz,password123,4
9454,STU09454,Mehdi,El Idrissi,mehdi.elidrissi9454@univ.dz,password123,5
9455,STU09455,Nisrine,Skalli,nisrine.skalli9455@univ.dz,password123,6
9456,STU09456,Samir,Machkour,samir.machkour9456@univ.dz,password123,7
9457,STU09457,Abdellah,Ouladali,abdellah.ouladali9457@univ.dz,password123,8
9458,STU09458,Sara,Sabri,sara.sabri9458@univ.dz,password123,9
9459,STU09459,Asmae,Ziani,asmae.ziani9459@univ.dz,password123,10
9460,STU09460,Sanaa,Nejjar,sanaa.nejjar9460@univ.dz,password123,11
9461,STU09461,Rachida,Sabri,rachida.sabri9461@univ.dz,password123,12
9462,STU09462,Naima,Chami,naima.chami9462@univ.dz,password123,13
9463,STU09463,Youssef,Zaki,youssef.zaki9463@univ.dz,password123,14
9464,STU09464,Zineb,Yamani,zineb.yamani9464@univ.dz,password123,15
9465,STU09465,Mohamed,Sabri,mohamed.sabri9465@univ.dz,password123,16
9466,STU09466,Yousra,El Hachimi,yousra.elhachimi9466@univ.dz,password123,17
9467,STU09467,Sanaa,Bouzid,sanaa.bouzid9467@univ.dz,password123,18
9468,STU09468,Abdelaziz,Chami,abdelaziz.chami9468@univ.dz,password123,19
9469,STU09469,Ghizlane,Errachidi,ghizlane.errachidi9469@univ.dz,password123,20
9470,STU09470,Salma,Machkour,salma.machkour9470@univ.dz,password123,21
9471,STU09471,Karima,Jaidi,karima.jaidi9471@univ.dz,password123,22
9472,STU09472,Marouane,Hajji,marouane.hajji9472@univ.dz,password123,23
9473,STU09473,Ghali,Yamani,ghali.yamani9473@univ.dz,password123,24
9474,STU09474,Siham,Saadi,siham.saadi9474@univ.dz,password123,25
9475,STU09475,Jalal,Bouhaj,jalal.bouhaj9475@univ.dz,password123,26
9476,STU09476,Yasmine,Nejjar,yasmine.nejjar9476@univ.dz,password123,27
9477,STU09477,Achraf,Haddad,achraf.haddad9477@univ.dz,password123,28
9478,STU09478,Nisrine,Raji,nisrine.raji9478@univ.dz,password123,29
9479,STU09479,Zahra,Naciri,zahra.naciri9479@univ.dz,password123,30
9480,STU09480,Ghita,Tadlaoui,ghita.tadlaoui9480@univ.dz,password123,31
9481,STU09481,Oussama,Hassani,oussama.hassani9481@univ.dz,password123,32
9482,STU09482,Sanaa,Yaacoubi,sanaa.yaacoubi9482@univ.dz,password123,33
9483,STU09483,Touria,Chaoui,touria.chaoui9483@univ.dz,password123,34
9484,STU09484,Mariam,Idrissi,mariam.idrissi9484@univ.dz,password123,35
9485,STU09485,Fares,Machkour,fares.machkour9485@univ.dz,password123,36
9486,STU09486,Aymane,Bensaid,aymane.bensaid9486@univ.dz,password123,37
9487,STU09487,Abir,Prefsi,abir.prefsi9487@univ.dz,password123,38
9488,STU09488,Salma,El Omari,salma.elomari9488@univ.dz,password123,39
9489,STU09489,Hamza,Soussi,hamza.soussi9489@univ.dz,password123,40
9490,STU09490,Salma,Zerhouni,salma.zerhouni9490@univ.dz,password123,41
9491,STU09491,Kamal,Errachidi,kamal.errachidi9491@univ.dz,password123,42
9492,STU09492,Hicham,El Amrani,hicham.elamrani9492@univ.dz,password123,43
9493,STU09493,Kais,Lachgar,kais.lachgar9493@univ.dz,password123,44
9494,STU09494,Sanaa,Chaoui,sanaa.chaoui9494@univ.dz,password123,45
9495,STU09495,Soufiane,Mernissi,soufiane.mernissi9495@univ.dz,password123,1
9496,STU09496,Latifa,Chaoui,latifa.chaoui9496@univ.dz,password123,2
9497,STU09497,Manal,Chraibi,manal.chraibi9497@univ.dz,password123,3
9498,STU09498,Rania,Mansouri,rania.mansouri9498@univ.dz,password123,4
9499,STU09499,Salma,El Kadiri,salma.elkadiri9499@univ.dz,password123,5
9500,STU09500,Radouane,Ziani,radouane.ziani9500@univ.dz,password123,6
9501,STU09501,Mehdi,El Baz,mehdi.elbaz9501@univ.dz,password123,7
9502,STU09502,Younes,Laaroussi,younes.laaroussi9502@univ.dz,password123,8
9503,STU09503,Nisrine,Bouhaj,nisrine.bouhaj9503@univ.dz,password123,9
9504,STU09504,Abdelaziz,Filali,abdelaziz.filali9504@univ.dz,password123,10
9505,STU09505,Wafaa,Wahbi,wafaa.wahbi9505@univ.dz,password123,11
9506,STU09506,Mariam,Khaldi,mariam.khaldi9506@univ.dz,password123,12
9507,STU09507,Aziz,Filali,aziz.filali9507@univ.dz,password123,13
9508,STU09508,Fayçal,Chami,fayçal.chami9508@univ.dz,password123,14
9509,STU09509,Amina,Mernissi,amina.mernissi9509@univ.dz,password123,15
9510,STU09510,Rania,Ismaili,rania.ismaili9510@univ.dz,password123,16
9511,STU09511,Malika,Zerhouni,malika.zerhouni9511@univ.dz,password123,17
9512,STU09512,Idriss,Rhazi,idriss.rhazi9512@univ.dz,password123,18
9513,STU09513,Yahya,Amiri,yahya.amiri9513@univ.dz,password123,19
9514,STU09514,Lamrani,Chaoui,lamrani.chaoui9514@univ.dz,password123,20
9515,STU09515,Aicha,Soussi,aicha.soussi9515@univ.dz,password123,21
9516,STU09516,Sanaa,Alaoui,sanaa.alaoui9516@univ.dz,password123,22
9517,STU09517,Achraf,Zaidi,achraf.zaidi9517@univ.dz,password123,23
9518,STU09518,Loubna,Jaidi,loubna.jaidi9518@univ.dz,password123,24
9519,STU09519,Fadoua,Chami,fadoua.chami9519@univ.dz,password123,25
9520,STU09520,Samir,Qorchi,samir.qorchi9520@univ.dz,password123,26
9521,STU09521,Idriss,Zaidi,idriss.zaidi9521@univ.dz,password123,27
9522,STU09522,Rajae,Mouline,rajae.mouline9522@univ.dz,password123,28
9523,STU09523,Wafaa,Bekkali,wafaa.bekkali9523@univ.dz,password123,29
9524,STU09524,Nisrine,Lahlou,nisrine.lahlou9524@univ.dz,password123,30
9525,STU09525,Imad,El Moussaoui,imad.elmoussaoui9525@univ.dz,password123,31
9526,STU09526,El Mehdi,Yaacoubi,elmehdi.yaacoubi9526@univ.dz,password123,32
9527,STU09527,Chaimae,Makhloufi,chaimae.makhloufi9527@univ.dz,password123,33
9528,STU09528,Touria,Zeroual,touria.zeroual9528@univ.dz,password123,34
9529,STU09529,Adil,Qorchi,adil.qorchi9529@univ.dz,password123,35
9530,STU09530,Driss,Lamrani,driss.lamrani9530@univ.dz,password123,36
9531,STU09531,Adnane,Ziani,adnane.ziani9531@univ.dz,password123,37
9532,STU09532,Khadija,Bouzid,khadija.bouzid9532@univ.dz,password123,38
9533,STU09533,Sanaa,Idrissi,sanaa.idrissi9533@univ.dz,password123,39
9534,STU09534,Saida,Nejjar,saida.nejjar9534@univ.dz,password123,40
9535,STU09535,Yahya,Mouline,yahya.mouline9535@univ.dz,password123,41
9536,STU09536,Ghita,Mansouri,ghita.mansouri9536@univ.dz,password123,42
9537,STU09537,Lina,Rahmani,lina.rahmani9537@univ.dz,password123,43
9538,STU09538,Karima,El Idrissi,karima.elidrissi9538@univ.dz,password123,44
9539,STU09539,Abir,Berrada,abir.berrada9539@univ.dz,password123,45
9540,STU09540,Zakaria,Benjelloun,zakaria.benjelloun9540@univ.dz,password123,1
9541,STU09541,Asmae,El Omari,asmae.elomari9541@univ.dz,password123,2
9542,STU09542,Fares,Ghannam,fares.ghannam9542@univ.dz,password123,3
9543,STU09543,Nassim,Ghannam,nassim.ghannam9543@univ.dz,password123,4
9544,STU09544,Abir,Bouazzaoui,abir.bouazzaoui9544@univ.dz,password123,5
9545,STU09545,Bassam,Bekkali,bassam.bekkali9545@univ.dz,password123,6
9546,STU09546,Manal,Khaldi,manal.khaldi9546@univ.dz,password123,7
9547,STU09547,Fatiha,Chaoui,fatiha.chaoui9547@univ.dz,password123,8
9548,STU09548,Amine,Tazi,amine.tazi9548@univ.dz,password123,9
9549,STU09549,Ali,El Hachimi,ali.elhachimi9549@univ.dz,password123,10
9550,STU09550,Younes,Hajji,younes.hajji9550@univ.dz,password123,11
9551,STU09551,Hicham,Ouladali,hicham.ouladali9551@univ.dz,password123,12
9552,STU09552,Yassine,Bachiri,yassine.bachiri9552@univ.dz,password123,13
9553,STU09553,Oussama,Bekkali,oussama.bekkali9553@univ.dz,password123,14
9554,STU09554,Reda,Faouzi,reda.faouzi9554@univ.dz,password123,15
9555,STU09555,Dina,Nejjar,dina.nejjar9555@univ.dz,password123,16
9556,STU09556,Kawtar,Oulhaj,kawtar.oulhaj9556@univ.dz,password123,17
9557,STU09557,Amina,Benjelloun,amina.benjelloun9557@univ.dz,password123,18
9558,STU09558,Amine,Wahbi,amine.wahbi9558@univ.dz,password123,19
9559,STU09559,Khalid,Qorchi,khalid.qorchi9559@univ.dz,password123,20
9560,STU09560,Abderrahim,Faouzi,abderrahim.faouzi9560@univ.dz,password123,21
9561,STU09561,Fouad,Ismaili,fouad.ismaili9561@univ.dz,password123,22
9562,STU09562,Younes,Ghannam,younes.ghannam9562@univ.dz,password123,23
9563,STU09563,Lahcen,Yaacoubi,lahcen.yaacoubi9563@univ.dz,password123,24
9564,STU09564,Nassim,Lamrani,nassim.lamrani9564@univ.dz,password123,25
9565,STU09565,Zouhair,Bennani,zouhair.bennani9565@univ.dz,password123,26
9566,STU09566,Najat,Alaoui,najat.alaoui9566@univ.dz,password123,27
9567,STU09567,Latifa,Nejjar,latifa.nejjar9567@univ.dz,password123,28
9568,STU09568,Taha,Faouzi,taha.faouzi9568@univ.dz,password123,29
9569,STU09569,Safae,El Moussaoui,safae.elmoussaoui9569@univ.dz,password123,30
9570,STU09570,Sanaa,Idrissi,sanaa.idrissi9570@univ.dz,password123,31
9571,STU09571,Elias,Hassani,elias.hassani9571@univ.dz,password123,32
9572,STU09572,Kamal,Zerhouni,kamal.zerhouni9572@univ.dz,password123,33
9573,STU09573,Iman,El Maachi,iman.elmaachi9573@univ.dz,password123,34
9574,STU09574,Walid,Hajji,walid.hajji9574@univ.dz,password123,35
9575,STU09575,Soufiane,Ouladali,soufiane.ouladali9575@univ.dz,password123,36
9576,STU09576,Reda,Mernissi,reda.mernissi9576@univ.dz,password123,37
9577,STU09577,Chakib,Jaidi,chakib.jaidi9577@univ.dz,password123,38
9578,STU09578,Ghita,Qorchi,ghita.qorchi9578@univ.dz,password123,39
9579,STU09579,Chaima,Saadi,chaima.saadi9579@univ.dz,password123,40
9580,STU09580,Latifa,Ouhssain,latifa.ouhssain9580@univ.dz,password123,41
9581,STU09581,Samira,Qorchi,samira.qorchi9581@univ.dz,password123,42
9582,STU09582,Imad,Benabdallah,imad.benabdallah9582@univ.dz,password123,43
9583,STU09583,Bilal,El Kadiri,bilal.elkadiri9583@univ.dz,password123,44
9584,STU09584,Zahra,Abouzaid,zahra.abouzaid9584@univ.dz,password123,45
9585,STU09585,Mehdi,Bachiri,mehdi.bachiri9585@univ.dz,password123,1
9586,STU09586,Amine,Belkadi,amine.belkadi9586@univ.dz,password123,2
9587,STU09587,Sami,Chaoui,sami.chaoui9587@univ.dz,password123,3
9588,STU09588,Zouhair,Lamrani,zouhair.lamrani9588@univ.dz,password123,4
9589,STU09589,Aziz,Oukacha,aziz.oukacha9589@univ.dz,password123,5
9590,STU09590,Latifa,Bouazzaoui,latifa.bouazzaoui9590@univ.dz,password123,6
9591,STU09591,Aicha,El Baz,aicha.elbaz9591@univ.dz,password123,7
9592,STU09592,Samira,El Harrak,samira.elharrak9592@univ.dz,password123,8
9593,STU09593,Rajae,El Harrak,rajae.elharrak9593@univ.dz,password123,9
9594,STU09594,Walid,Benkirane,walid.benkirane9594@univ.dz,password123,10
9595,STU09595,Mounir,Yaacoubi,mounir.yaacoubi9595@univ.dz,password123,11
9596,STU09596,Zouhair,Tahiri,zouhair.tahiri9596@univ.dz,password123,12
9597,STU09597,Hachem,Makhloufi,hachem.makhloufi9597@univ.dz,password123,13
9598,STU09598,Abir,Faouzi,abir.faouzi9598@univ.dz,password123,14
9599,STU09599,Rania,Lahlou,rania.lahlou9599@univ.dz,password123,15
9600,STU09600,Chakib,Tahiri,chakib.tahiri9600@univ.dz,password123,16
9601,STU09601,Oussama,Chaoui,oussama.chaoui9601@univ.dz,password123,17
9602,STU09602,Marouane,Lamrani,marouane.lamrani9602@univ.dz,password123,18
9603,STU09603,Abir,Hajji,abir.hajji9603@univ.dz,password123,19
9604,STU09604,Ikram,Loudiyi,ikram.loudiyi9604@univ.dz,password123,20
9605,STU09605,Rachid,Boutaleb,rachid.boutaleb9605@univ.dz,password123,21
9606,STU09606,Karim,Kadmiri,karim.kadmiri9606@univ.dz,password123,22
9607,STU09607,Kawtar,Benkirane,kawtar.benkirane9607@univ.dz,password123,23
9608,STU09608,Idriss,Ibrahimi,idriss.ibrahimi9608@univ.dz,password123,24
9609,STU09609,Soukaina,Zaidi,soukaina.zaidi9609@univ.dz,password123,25
9610,STU09610,Meryem,Jermoumi,meryem.jermoumi9610@univ.dz,password123,26
9611,STU09611,Ikram,Laaroussi,ikram.laaroussi9611@univ.dz,password123,27
9612,STU09612,Btissam,Ziani,btissam.ziani9612@univ.dz,password123,28
9613,STU09613,Manal,Ouladali,manal.ouladali9613@univ.dz,password123,29
9614,STU09614,Ghizlane,Saadi,ghizlane.saadi9614@univ.dz,password123,30
9615,STU09615,Lina,Filali,lina.filali9615@univ.dz,password123,31
9616,STU09616,Fadoua,Tazi,fadoua.tazi9616@univ.dz,password123,32
9617,STU09617,Walid,Jaidi,walid.jaidi9617@univ.dz,password123,33
9618,STU09618,Sanaa,Bachiri,sanaa.bachiri9618@univ.dz,password123,34
9619,STU09619,Layla,Naciri,layla.naciri9619@univ.dz,password123,35
9620,STU09620,Nadia,Ibrahimi,nadia.ibrahimi9620@univ.dz,password123,36
9621,STU09621,Yassine,Bouzid,yassine.bouzid9621@univ.dz,password123,37
9622,STU09622,Nadia,Tahiri,nadia.tahiri9622@univ.dz,password123,38
9623,STU09623,Ouafa,El Amrani,ouafa.elamrani9623@univ.dz,password123,39
9624,STU09624,Asmae,Rahmani,asmae.rahmani9624@univ.dz,password123,40
9625,STU09625,Marouane,Jermoumi,marouane.jermoumi9625@univ.dz,password123,41
9626,STU09626,Salim,Wahbi,salim.wahbi9626@univ.dz,password123,42
9627,STU09627,Wijdan,Raji,wijdan.raji9627@univ.dz,password123,43
9628,STU09628,Aicha,Mansouri,aicha.mansouri9628@univ.dz,password123,44
9629,STU09629,Taha,Alaoui,taha.alaoui9629@univ.dz,password123,45
9630,STU09630,Hassan,Mansouri,hassan.mansouri9630@univ.dz,password123,1
9631,STU09631,Houda,Oulhaj,houda.oulhaj9631@univ.dz,password123,2
9632,STU09632,Soukaina,Abouzaid,soukaina.abouzaid9632@univ.dz,password123,3
9633,STU09633,Oumayma,Ouhssain,oumayma.ouhssain9633@univ.dz,password123,4
9634,STU09634,Hamza,El Amrani,hamza.elamrani9634@univ.dz,password123,5
9635,STU09635,Ghizlane,Yaacoubi,ghizlane.yaacoubi9635@univ.dz,password123,6
9636,STU09636,Sanaa,Bouhaj,sanaa.bouhaj9636@univ.dz,password123,7
9637,STU09637,Hicham,El Baz,hicham.elbaz9637@univ.dz,password123,8
9638,STU09638,Said,Oulhaj,said.oulhaj9638@univ.dz,password123,9
9639,STU09639,Hiba,Benjelloun,hiba.benjelloun9639@univ.dz,password123,10
9640,STU09640,Othmane,Belkadi,othmane.belkadi9640@univ.dz,password123,11
9641,STU09641,Mounir,Qorchi,mounir.qorchi9641@univ.dz,password123,12
9642,STU09642,Latifa,Jaidi,latifa.jaidi9642@univ.dz,password123,13
9643,STU09643,Fadoua,Haddad,fadoua.haddad9643@univ.dz,password123,14
9644,STU09644,Mehdi,Mouline,mehdi.mouline9644@univ.dz,password123,15
9645,STU09645,Touria,Chami,touria.chami9645@univ.dz,password123,16
9646,STU09646,Yassine,Daoudi,yassine.daoudi9646@univ.dz,password123,17
9647,STU09647,Reda,Kadmiri,reda.kadmiri9647@univ.dz,password123,18
9648,STU09648,Meryem,Khaldi,meryem.khaldi9648@univ.dz,password123,19
9649,STU09649,Mariam,Hassani,mariam.hassani9649@univ.dz,password123,20
9650,STU09650,Ghali,Benjelloun,ghali.benjelloun9650@univ.dz,password123,21
9651,STU09651,Wijdan,Ouazzani,wijdan.ouazzani9651@univ.dz,password123,22
9652,STU09652,Nassim,Sefrioui,nassim.sefrioui9652@univ.dz,password123,23
9653,STU09653,Ismail,Zeroual,ismail.zeroual9653@univ.dz,password123,24
9654,STU09654,Mounir,El Fassi,mounir.elfassi9654@univ.dz,password123,25
9655,STU09655,Ayoub,Jouahri,ayoub.jouahri9655@univ.dz,password123,26
9656,STU09656,Fares,Belkadi,fares.belkadi9656@univ.dz,password123,27
9657,STU09657,Hamza,Errachidi,hamza.errachidi9657@univ.dz,password123,28
9658,STU09658,Hassan,Rahmani,hassan.rahmani9658@univ.dz,password123,29
9659,STU09659,Riad,Zeroual,riad.zeroual9659@univ.dz,password123,30
9660,STU09660,Btissam,Kadmiri,btissam.kadmiri9660@univ.dz,password123,31
9661,STU09661,Manal,Belkadi,manal.belkadi9661@univ.dz,password123,32
9662,STU09662,Kawtar,Kadmiri,kawtar.kadmiri9662@univ.dz,password123,33
9663,STU09663,Marouane,Soussi,marouane.soussi9663@univ.dz,password123,34
9664,STU09664,Bassam,Skalli,bassam.skalli9664@univ.dz,password123,35
9665,STU09665,Samira,El Idrissi,samira.elidrissi9665@univ.dz,password123,36
9666,STU09666,Reda,Daoudi,reda.daoudi9666@univ.dz,password123,37
9667,STU09667,Dounia,El Fassi,dounia.elfassi9667@univ.dz,password123,38
9668,STU09668,Fares,Skalli,fares.skalli9668@univ.dz,password123,39
9669,STU09669,Layla,Ouhssain,layla.ouhssain9669@univ.dz,password123,40
9670,STU09670,Oumaima,Ouhssain,oumaima.ouhssain9670@univ.dz,password123,41
9671,STU09671,Lahcen,Kadmiri,lahcen.kadmiri9671@univ.dz,password123,42
9672,STU09672,Chakib,Laroui,chakib.laroui9672@univ.dz,password123,43
9673,STU09673,Driss,Saadi,driss.saadi9673@univ.dz,password123,44
9674,STU09674,Bassam,Alaoui,bassam.alaoui9674@univ.dz,password123,45
9675,STU09675,Meryem,Belkadi,meryem.belkadi9675@univ.dz,password123,1
9676,STU09676,Bassam,Hassani,bassam.hassani9676@univ.dz,password123,2
9677,STU09677,Soukaina,El Harrak,soukaina.elharrak9677@univ.dz,password123,3
9678,STU09678,Soukaina,Hamidi,soukaina.hamidi9678@univ.dz,password123,4
9679,STU09679,Adnane,Rachidi,adnane.rachidi9679@univ.dz,password123,5
9680,STU09680,Abir,El Idrissi,abir.elidrissi9680@univ.dz,password123,6
9681,STU09681,Jaouad,Bekkali,jaouad.bekkali9681@univ.dz,password123,7
9682,STU09682,Mounir,Jouahri,mounir.jouahri9682@univ.dz,password123,8
9683,STU09683,Chakib,El Moussaoui,chakib.elmoussaoui9683@univ.dz,password123,9
9684,STU09684,Rajae,Nejjar,rajae.nejjar9684@univ.dz,password123,10
9685,STU09685,Nadia,Belkadi,nadia.belkadi9685@univ.dz,password123,11
9686,STU09686,Farid,Benkirane,farid.benkirane9686@univ.dz,password123,12
9687,STU09687,Rania,Lamrani,rania.lamrani9687@univ.dz,password123,13
9688,STU09688,Ghita,Ghannam,ghita.ghannam9688@univ.dz,password123,14
9689,STU09689,Hiba,El Ghazi,hiba.elghazi9689@univ.dz,password123,15
9690,STU09690,Dina,Soussi,dina.soussi9690@univ.dz,password123,16
9691,STU09691,Soufiane,Ouladali,soufiane.ouladali9691@univ.dz,password123,17
9692,STU09692,Wijdan,Berrada,wijdan.berrada9692@univ.dz,password123,18
9693,STU09693,Wijdan,Oulhaj,wijdan.oulhaj9693@univ.dz,password123,19
9694,STU09694,Badr,Jermoumi,badr.jermoumi9694@univ.dz,password123,20
9695,STU09695,Hanae,Mernissi,hanae.mernissi9695@univ.dz,password123,21
9696,STU09696,Dounia,Meziane,dounia.meziane9696@univ.dz,password123,22
9697,STU09697,Ikram,El Fassi,ikram.elfassi9697@univ.dz,password123,23
9698,STU09698,Abdelaziz,Oulhaj,abdelaziz.oulhaj9698@univ.dz,password123,24
9699,STU09699,Sanaa,Boutaleb,sanaa.boutaleb9699@univ.dz,password123,25
9700,STU09700,Radouane,Hassani,radouane.hassani9700@univ.dz,password123,26
9701,STU09701,Iman,Zaki,iman.zaki9701@univ.dz,password123,27
9702,STU09702,Lamrani,Tazi,lamrani.tazi9702@univ.dz,password123,28
9703,STU09703,Ikram,Wahbi,ikram.wahbi9703@univ.dz,password123,29
9704,STU09704,Karima,Zeroual,karima.zeroual9704@univ.dz,password123,30
9705,STU09705,Hajar,Touimi,hajar.touimi9705@univ.dz,password123,31
9706,STU09706,Jamal,Zaidi,jamal.zaidi9706@univ.dz,password123,32
9707,STU09707,Omar,Wahbi,omar.wahbi9707@univ.dz,password123,33
9708,STU09708,Karim,Bouhaj,karim.bouhaj9708@univ.dz,password123,34
9709,STU09709,Reda,Berrada,reda.berrada9709@univ.dz,password123,35
9710,STU09710,Hicham,Tazi,hicham.tazi9710@univ.dz,password123,36
9711,STU09711,Latifa,Benjelloun,latifa.benjelloun9711@univ.dz,password123,37
9712,STU09712,Safae,Raji,safae.raji9712@univ.dz,password123,38
9713,STU09713,Hanae,Ismaili,hanae.ismaili9713@univ.dz,password123,39
9714,STU09714,Sanaa,El Idrissi,sanaa.elidrissi9714@univ.dz,password123,40
9715,STU09715,Touria,Nejjar,touria.nejjar9715@univ.dz,password123,41
9716,STU09716,Saida,Qadiri,saida.qadiri9716@univ.dz,password123,42
9717,STU09717,Youssef,El Kadiri,youssef.elkadiri9717@univ.dz,password123,43
9718,STU09718,Ouafa,Mansouri,ouafa.mansouri9718@univ.dz,password123,44
